app,review,stars,at,userName,thumbsUpCount,replyContent,review_clean,char_len,word_len,vader_compound,vader_label,tb_polarity,stars_label
Swiggy,super offers..,4,2025-09-30 09:37:56,EA- RELLI,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",super offer,14,2,0.5994,positive,0.21666666666666667,positive
Swiggy,"I think I will stop using Swiggy, there is no customer support, all conversation are with a bot. I placed an order and for half an hour no partner was assigned and when tried to cancel the order they expected me to forfeit the entire amount and there is no way to speak to and agent, it's like now that they have my money they don't care about it. scamster",1,2025-09-30 09:37:27,Farah Khan,1,"We sincerely apologize for the inconvenience you are experiencing. Please provide us with the order ID by sending an email to swiggysocial@swiggy.in so that we may assist you in resolving this matter promptly.
",think stop use swiggy customer support conversation bot place order half hour partner assign try cancel order expect forfeit entire amount way speak agent like money care scamster,356,28,-0.8803,negative,-0.08888888888888889,negative
Swiggy,good,4,2025-09-30 09:36:10,GUNTUMADUGU SAISRUTHI,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good,4,1,0.4404,positive,0.7,positive
Swiggy,nice app,5,2025-09-30 09:35:09,Seeta Rani,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",nice app,8,2,0.4215,positive,0.6,positive
Swiggy,👍,5,2025-09-30 09:34:30,Debapriya Sarkar,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",thumb,1,1,0.0,neutral,0.0,positive
Swiggy,good,5,2025-09-30 09:33:02,Chittie Bhupathi,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good,4,1,0.4404,positive,0.7,positive
Swiggy,I have never seen this kind of worst service in any other delivery partner app. Offers are very attractive and restaurants prices are also very reasonable but once you add the item to the cart then swiggy app start their game by charging higher charges.,1,2025-09-30 09:32:14,NNKD Prasad,0,"Hey there, that doesn't sound right. We would like to have this investigated. Please share the relevant order ID to swiggysocial@swiggy.in and we will assist you further in this regard.",never see kind bad service delivery partner app offer attractive restaurant price also reasonable add item cart swiggy app start game charge high charge,253,24,-0.5023,negative,0.08562499999999999,negative
Swiggy,The only complain I have is about the delivery time that shows in the app. For the past 30 mins it showed 'preparing food in 10 mins'. Just show the actual time it would take to prepare and deliver food!!!!,2,2025-09-30 09:31:06,Pratibha Christin,0,"Hi, please let us know how we can make our service better by writing to us at swiggysocial@swiggy.in from your registered email address.",complain delivery time show app past min show prepare food min show actual time would take prepare deliver food,206,19,-0.5673,negative,-0.08333333333333333,negative
Swiggy,super,4,2025-09-30 09:28:00,naveen kumar rayabarapu,0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",super,5,1,0.5994,positive,0.3333333333333333,positive
Swiggy,why have some of the restaurents that i have been ordering from which are like under 7 km or 7.5 km showing 19 18 km and showing can not deliver here it shows the correct distance when i dont log in but after log in 18 km 19km does not deliver to ur location what is this!??!!?,1,2025-09-30 09:26:46,A Google user,11,We're disappointed to know the service has not been to your satisfaction. Kindly write to us at swiggysocial@swiggy.in from your registered email address and we'll have this addressed.,restaurent order like show show deliver show correct distance log log deliver location,277,13,0.4881,positive,0.0,negative
Swiggy,overpriced platform,1,2025-09-30 09:20:45,Gaurav Shetty,0,"Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you.",overprice platform,19,2,0.0,neutral,0.0,negative
Swiggy,worst service If there is any issue with the order no contact number even if requested for a call back no response,1,2025-09-30 09:20:42,Nagarjun thallapelli,0,This shouldn't have happened. Kindly help us with the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email ID & we will have this checked.,bad service issue order contact number even request call back response,114,11,-0.8281,negative,-0.5,negative
Swiggy,nice,5,2025-09-30 09:20:30,Jot Sidhu,0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",nice,4,1,0.4215,positive,0.6,positive
Swiggy,amazing app,5,2025-09-30 09:17:47,Adarsh Pradhan,0,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",amazing app,11,2,0.5859,positive,0.6000000000000001,positive
Swiggy,taking much gst,3,2025-09-30 09:15:05,Priyanka kumari,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",take much gst,15,3,0.0,neutral,0.2,neutral
Swiggy,good app,5,2025-09-30 09:13:47,Ramasuramaneyam,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good app,8,2,0.4404,positive,0.7,positive
Swiggy,good,4,2025-09-30 09:13:12,shivani kumari,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good,4,1,0.4404,positive,0.7,positive
Swiggy,nice,5,2025-09-30 09:11:44,Guri Singh,0,"Hi there! Thank you so much for the excellent rating. We're absolutely thrilled, and it inspires us to keep delivering exceptional service. Keep Swiggying! 🧡✨
",nice,4,1,0.4215,positive,0.6,positive
Swiggy,very nice app,5,2025-09-30 09:11:03,Himtesh Jat,0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",nice app,13,2,0.4754,positive,0.78,positive
Swiggy,getting bad every day no response with customer care,1,2025-09-30 09:10:55,Rahul Singh,0,"Hi, we are sorry about the below-par experience with your order. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",get bad every day response customer care,52,7,-0.3612,negative,-0.6999999999999998,negative
Swiggy,great,5,2025-09-30 09:07:11,Arun kumar Prasad,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",great,5,1,0.6249,positive,0.8,positive
Swiggy,good,5,2025-09-30 09:05:51,Lekshmi Lachu,0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good,4,1,0.4404,positive,0.7,positive
Swiggy,very nice,4,2025-09-30 09:04:57,Saurava Sahoo,0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",nice,9,1,0.4754,positive,0.78,positive
Swiggy,"deducting by delivery charges, an adding gst charges more than it..",1,2025-09-30 09:01:05,Tera Singh,0,,deduct delivery charge add gst charge,67,6,-0.4939,negative,0.5,negative
Swiggy,wow amazing,5,2025-09-30 09:00:10,Harsh Marwal99,0,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",wow amazing,11,2,0.8225,positive,0.35000000000000003,positive
Swiggy,nic,4,2025-09-30 08:59:51,Saddam Khan,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",nic,3,1,0.0,neutral,0.0,positive
Swiggy,good,5,2025-09-30 08:58:34,Kaushlendra Singh,0,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",good,4,1,0.4404,positive,0.7,positive
